white,black,whiteScore,blackScore,result,plies
Noble-Piranha-Frontline,Focused-Crow,1.00,0.00,WHITE_WON,65
Focused-Crow,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,46
Noble-Piranha-Frontline,Focused-Crow,1.00,0.00,WHITE_WON,55
Focused-Crow,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,57
Noble-Piranha-Frontline,Focused-Crow,1.00,0.00,WHITE_WON,97
Focused-Crow,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,62
Noble-Piranha-Frontline,Focused-Crow,1.00,0.00,WHITE_WON,55
Focused-Crow,Unnatural-Ram,1.00,0.00,WHITE_WON,117
Unnatural-Ram,Focused-Crow,1.00,0.00,WHITE_WON,105
Focused-Crow,Unnatural-Ram,0.00,1.00,BLACK_WON,120
Unnatural-Ram,Focused-Crow,1.00,0.00,WHITE_WON,73
Focused-Crow,Unnatural-Ram,0.00,1.00,BLACK_WON,60
Unnatural-Ram,Focused-Crow,0.00,1.00,BLACK_WON,38
Focused-Crow,Unnatural-Ram,1.00,0.00,WHITE_WON,127
Unnatural-Ram,Focused-Crow,1.00,0.00,WHITE_WON,85
Focused-Crow,Unnatural-Ram,0.50,0.50,DRAW,146
Unnatural-Ram,Focused-Crow,1.00,0.00,WHITE_WON,97
Focused-Crow,Feral-Ape,0.50,0.50,DRAW,108
Feral-Ape,Focused-Crow,1.00,0.00,WHITE_WON,61
Focused-Crow,Feral-Ape,1.00,0.00,WHITE_WON,193
Feral-Ape,Focused-Crow,1.00,0.00,WHITE_WON,153
Focused-Crow,Feral-Ape,1.00,0.00,WHITE_WON,83
Feral-Ape,Focused-Crow,0.50,0.50,DRAW,40
Focused-Crow,Feral-Ape,1.00,0.00,WHITE_WON,79
Feral-Ape,Focused-Crow,1.00,0.00,WHITE_WON,99
Focused-Crow,Feral-Ape,0.00,1.00,BLACK_WON,42
Feral-Ape,Focused-Crow,0.00,1.00,BLACK_WON,40
Focused-Crow,Artful-Salamander,0.00,1.00,BLACK_WON,80
Artful-Salamander,Focused-Crow,0.00,1.00,BLACK_WON,108
Focused-Crow,Artful-Salamander,1.00,0.00,WHITE_WON,199
Artful-Salamander,Focused-Crow,1.00,0.00,WHITE_WON,77
Focused-Crow,Artful-Salamander,0.50,0.50,DRAW,247
Artful-Salamander,Focused-Crow,0.00,1.00,BLACK_WON,126
Focused-Crow,Artful-Salamander,1.00,0.00,WHITE_WON,67
Artful-Salamander,Focused-Crow,1.00,0.00,WHITE_WON,59
Focused-Crow,Artful-Salamander,1.00,0.00,WHITE_WON,111
Artful-Salamander,Focused-Crow,1.00,0.00,WHITE_WON,69
Quirky-Iguana-Shatter,Agile-Gazelle,0.00,1.00,BLACK_WON,88
Agile-Gazelle,Quirky-Iguana-Shatter,1.00,0.00,WHITE_WON,63
Quirky-Iguana-Shatter,Agile-Gazelle,1.00,0.00,WHITE_WON,81
Agile-Gazelle,Quirky-Iguana-Shatter,0.00,1.00,BLACK_WON,60
Quirky-Iguana-Shatter,Agile-Gazelle,1.00,0.00,WHITE_WON,93
Agile-Gazelle,Quirky-Iguana-Shatter,1.00,0.00,WHITE_WON,91
Quirky-Iguana-Shatter,Agile-Gazelle,1.00,0.00,WHITE_WON,45
Agile-Gazelle,Quirky-Iguana-Shatter,0.50,0.50,DRAW,147
Quirky-Iguana-Shatter,Agile-Gazelle,0.00,1.00,BLACK_WON,86
Agile-Gazelle,Quirky-Iguana-Shatter,0.50,0.50,DRAW,74
Quirky-Iguana-Shatter,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,126
Noble-Piranha-Frontline,Quirky-Iguana-Shatter,0.00,1.00,BLACK_WON,140
Quirky-Iguana-Shatter,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,99
Noble-Piranha-Frontline,Quirky-Iguana-Shatter,0.00,1.00,BLACK_WON,166
Quirky-Iguana-Shatter,Noble-Piranha-Frontline,0.50,0.50,DRAW,85
Noble-Piranha-Frontline,Quirky-Iguana-Shatter,0.00,1.00,BLACK_WON,154
Quirky-Iguana-Shatter,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,70
Noble-Piranha-Frontline,Quirky-Iguana-Shatter,0.50,0.50,DRAW,133
Quirky-Iguana-Shatter,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,90
Noble-Piranha-Frontline,Quirky-Iguana-Shatter,1.00,0.00,WHITE_WON,59
Quirky-Iguana-Shatter,Unnatural-Ram,1.00,0.00,WHITE_WON,87
Unnatural-Ram,Quirky-Iguana-Shatter,1.00,0.00,WHITE_WON,63
Quirky-Iguana-Shatter,Unnatural-Ram,1.00,0.00,WHITE_WON,77
Unnatural-Ram,Quirky-Iguana-Shatter,1.00,0.00,WHITE_WON,121
Quirky-Iguana-Shatter,Unnatural-Ram,0.50,0.50,DRAW,66
Unnatural-Ram,Quirky-Iguana-Shatter,0.00,1.00,BLACK_WON,120
Quirky-Iguana-Shatter,Unnatural-Ram,0.50,0.50,DRAW,253
Unnatural-Ram,Quirky-Iguana-Shatter,0.00,1.00,BLACK_WON,42
Quirky-Iguana-Shatter,Unnatural-Ram,1.00,0.00,WHITE_WON,91
Unnatural-Ram,Quirky-Iguana-Shatter,1.00,0.00,WHITE_WON,57
Quirky-Iguana-Shatter,Feral-Ape,0.50,0.50,DRAW,98
Feral-Ape,Quirky-Iguana-Shatter,1.00,0.00,WHITE_WON,41
Quirky-Iguana-Shatter,Feral-Ape,0.00,1.00,BLACK_WON,78
Feral-Ape,Quirky-Iguana-Shatter,0.00,1.00,BLACK_WON,130
Quirky-Iguana-Shatter,Feral-Ape,0.00,1.00,BLACK_WON,50
Feral-Ape,Quirky-Iguana-Shatter,1.00,0.00,WHITE_WON,41
Quirky-Iguana-Shatter,Feral-Ape,1.00,0.00,WHITE_WON,67
Feral-Ape,Quirky-Iguana-Shatter,1.00,0.00,WHITE_WON,75
Quirky-Iguana-Shatter,Feral-Ape,1.00,0.00,WHITE_WON,93
Feral-Ape,Quirky-Iguana-Shatter,1.00,0.00,WHITE_WON,169
Quirky-Iguana-Shatter,Artful-Salamander,1.00,0.00,WHITE_WON,73
Artful-Salamander,Quirky-Iguana-Shatter,0.00,1.00,BLACK_WON,158
Quirky-Iguana-Shatter,Artful-Salamander,0.50,0.50,DRAW,123
Artful-Salamander,Quirky-Iguana-Shatter,1.00,0.00,WHITE_WON,79
Quirky-Iguana-Shatter,Artful-Salamander,0.50,0.50,DRAW,129
Artful-Salamander,Quirky-Iguana-Shatter,1.00,0.00,WHITE_WON,59
Quirky-Iguana-Shatter,Artful-Salamander,0.00,1.00,BLACK_WON,68
Artful-Salamander,Quirky-Iguana-Shatter,0.50,0.50,DRAW,107
Quirky-Iguana-Shatter,Artful-Salamander,1.00,0.00,WHITE_WON,63
Artful-Salamander,Quirky-Iguana-Shatter,0.50,0.50,DRAW,79
Agile-Gazelle,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,77
Noble-Piranha-Frontline,Agile-Gazelle,1.00,0.00,WHITE_WON,159
Agile-Gazelle,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,79
Noble-Piranha-Frontline,Agile-Gazelle,1.00,0.00,WHITE_WON,111
Agile-Gazelle,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,45
Noble-Piranha-Frontline,Agile-Gazelle,0.50,0.50,DRAW,61
Agile-Gazelle,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,129
Noble-Piranha-Frontline,Agile-Gazelle,0.00,1.00,BLACK_WON,148
Agile-Gazelle,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,159
Noble-Piranha-Frontline,Agile-Gazelle,0.00,1.00,BLACK_WON,138
Agile-Gazelle,Unnatural-Ram,0.50,0.50,DRAW,119
Unnatural-Ram,Agile-Gazelle,0.50,0.50,DRAW,50
Agile-Gazelle,Unnatural-Ram,1.00,0.00,WHITE_WON,65
Unnatural-Ram,Agile-Gazelle,0.50,0.50,DRAW,14
Agile-Gazelle,Unnatural-Ram,0.00,1.00,BLACK_WON,54
Unnatural-Ram,Agile-Gazelle,1.00,0.00,WHITE_WON,93
Agile-Gazelle,Unnatural-Ram,1.00,0.00,WHITE_WON,55
Unnatural-Ram,Agile-Gazelle,0.00,1.00,BLACK_WON,112
Agile-Gazelle,Unnatural-Ram,0.00,1.00,BLACK_WON,106
Unnatural-Ram,Agile-Gazelle,1.00,0.00,WHITE_WON,105
Agile-Gazelle,Feral-Ape,1.00,0.00,WHITE_WON,57
Feral-Ape,Agile-Gazelle,0.00,1.00,BLACK_WON,56
Agile-Gazelle,Feral-Ape,0.00,1.00,BLACK_WON,52
Feral-Ape,Agile-Gazelle,0.50,0.50,DRAW,192
Agile-Gazelle,Feral-Ape,0.50,0.50,DRAW,88
Feral-Ape,Agile-Gazelle,1.00,0.00,WHITE_WON,75
Agile-Gazelle,Feral-Ape,0.00,1.00,BLACK_WON,56
Feral-Ape,Agile-Gazelle,0.00,1.00,BLACK_WON,122
Agile-Gazelle,Feral-Ape,1.00,0.00,WHITE_WON,67
Feral-Ape,Agile-Gazelle,0.50,0.50,DRAW,55
Agile-Gazelle,Artful-Salamander,1.00,0.00,WHITE_WON,59
Artful-Salamander,Agile-Gazelle,0.50,0.50,DRAW,217
Agile-Gazelle,Artful-Salamander,0.00,1.00,BLACK_WON,72
Artful-Salamander,Agile-Gazelle,1.00,0.00,WHITE_WON,125
Agile-Gazelle,Artful-Salamander,1.00,0.00,WHITE_WON,47
Artful-Salamander,Agile-Gazelle,0.00,1.00,BLACK_WON,58
Agile-Gazelle,Artful-Salamander,0.00,1.00,BLACK_WON,126
Artful-Salamander,Agile-Gazelle,1.00,0.00,WHITE_WON,95
Agile-Gazelle,Artful-Salamander,1.00,0.00,WHITE_WON,183
Artful-Salamander,Agile-Gazelle,0.00,1.00,BLACK_WON,154
Noble-Piranha-Frontline,Unnatural-Ram,1.00,0.00,WHITE_WON,63
Unnatural-Ram,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,91
Noble-Piranha-Frontline,Unnatural-Ram,1.00,0.00,WHITE_WON,73
Unnatural-Ram,Noble-Piranha-Frontline,0.50,0.50,DRAW,68
Noble-Piranha-Frontline,Unnatural-Ram,1.00,0.00,WHITE_WON,67
Unnatural-Ram,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,154
Noble-Piranha-Frontline,Unnatural-Ram,0.50,0.50,DRAW,74
Unnatural-Ram,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,91
Noble-Piranha-Frontline,Unnatural-Ram,1.00,0.00,WHITE_WON,41
Unnatural-Ram,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,55
Noble-Piranha-Frontline,Feral-Ape,1.00,0.00,WHITE_WON,33
Feral-Ape,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,166
Noble-Piranha-Frontline,Feral-Ape,1.00,0.00,WHITE_WON,17
Feral-Ape,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,60
Noble-Piranha-Frontline,Feral-Ape,1.00,0.00,WHITE_WON,73
Feral-Ape,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,87
Noble-Piranha-Frontline,Feral-Ape,1.00,0.00,WHITE_WON,171
Feral-Ape,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,87
Noble-Piranha-Frontline,Feral-Ape,1.00,0.00,WHITE_WON,51
Feral-Ape,Noble-Piranha-Frontline,0.50,0.50,DRAW,28
Noble-Piranha-Frontline,Artful-Salamander,1.00,0.00,WHITE_WON,117
Artful-Salamander,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,84
Noble-Piranha-Frontline,Artful-Salamander,0.50,0.50,DRAW,109
Artful-Salamander,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,87
Noble-Piranha-Frontline,Artful-Salamander,1.00,0.00,WHITE_WON,77
Artful-Salamander,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,85
Noble-Piranha-Frontline,Artful-Salamander,0.50,0.50,DRAW,156
Artful-Salamander,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,55
Noble-Piranha-Frontline,Artful-Salamander,1.00,0.00,WHITE_WON,73
Artful-Salamander,Noble-Piranha-Frontline,0.50,0.50,DRAW,99
Unnatural-Ram,Feral-Ape,1.00,0.00,WHITE_WON,75
Feral-Ape,Unnatural-Ram,1.00,0.00,WHITE_WON,107
Unnatural-Ram,Feral-Ape,1.00,0.00,WHITE_WON,45
Feral-Ape,Unnatural-Ram,1.00,0.00,WHITE_WON,63
Unnatural-Ram,Feral-Ape,0.50,0.50,DRAW,137
Feral-Ape,Unnatural-Ram,0.00,1.00,BLACK_WON,70
Unnatural-Ram,Feral-Ape,1.00,0.00,WHITE_WON,83
Feral-Ape,Unnatural-Ram,0.00,1.00,BLACK_WON,50
Unnatural-Ram,Feral-Ape,1.00,0.00,WHITE_WON,83
Feral-Ape,Unnatural-Ram,1.00,0.00,WHITE_WON,61
Unnatural-Ram,Artful-Salamander,0.50,0.50,DRAW,158
Artful-Salamander,Unnatural-Ram,1.00,0.00,WHITE_WON,49
Unnatural-Ram,Artful-Salamander,0.00,1.00,BLACK_WON,28
Artful-Salamander,Unnatural-Ram,1.00,0.00,WHITE_WON,87
Unnatural-Ram,Artful-Salamander,0.00,1.00,BLACK_WON,76
Artful-Salamander,Unnatural-Ram,1.00,0.00,WHITE_WON,69
Unnatural-Ram,Artful-Salamander,1.00,0.00,WHITE_WON,59
Artful-Salamander,Unnatural-Ram,1.00,0.00,WHITE_WON,131
Unnatural-Ram,Artful-Salamander,1.00,0.00,WHITE_WON,93
Artful-Salamander,Unnatural-Ram,1.00,0.00,WHITE_WON,123
Feral-Ape,Artful-Salamander,0.00,1.00,BLACK_WON,60
Artful-Salamander,Feral-Ape,1.00,0.00,WHITE_WON,83
Feral-Ape,Artful-Salamander,0.50,0.50,DRAW,263
Artful-Salamander,Feral-Ape,0.50,0.50,DRAW,73
Feral-Ape,Artful-Salamander,0.00,1.00,BLACK_WON,120
Artful-Salamander,Feral-Ape,1.00,0.00,WHITE_WON,63
Feral-Ape,Artful-Salamander,1.00,0.00,WHITE_WON,81
Artful-Salamander,Feral-Ape,1.00,0.00,WHITE_WON,67
Feral-Ape,Artful-Salamander,1.00,0.00,WHITE_WON,107
Artful-Salamander,Feral-Ape,1.00,0.00,WHITE_WON,135
Noble-Piranha-Frontline,Nimble-Panther-Battery,0.00,1.00,BLACK_WON,60
Nimble-Panther-Battery,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,188
Noble-Piranha-Frontline,Nimble-Panther-Battery,0.00,1.00,BLACK_WON,20
Nimble-Panther-Battery,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,96
Noble-Piranha-Frontline,Nimble-Panther-Battery,1.00,0.00,WHITE_WON,155
Nimble-Panther-Battery,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,154
Noble-Piranha-Frontline,Nimble-Panther-Battery,1.00,0.00,WHITE_WON,63
Nimble-Panther-Battery,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,106
Noble-Piranha-Frontline,Nimble-Panther-Battery,1.00,0.00,WHITE_WON,161
Nimble-Panther-Battery,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,153
Noble-Piranha-Frontline,Steady-Spider-Weakness,1.00,0.00,WHITE_WON,121
Steady-Spider-Weakness,Noble-Piranha-Frontline,0.50,0.50,DRAW,98
Noble-Piranha-Frontline,Steady-Spider-Weakness,1.00,0.00,WHITE_WON,91
Steady-Spider-Weakness,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,59
Noble-Piranha-Frontline,Steady-Spider-Weakness,0.50,0.50,DRAW,75
Steady-Spider-Weakness,Noble-Piranha-Frontline,0.50,0.50,DRAW,54
Noble-Piranha-Frontline,Steady-Spider-Weakness,0.00,1.00,BLACK_WON,150
Steady-Spider-Weakness,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,82
Noble-Piranha-Frontline,Steady-Spider-Weakness,1.00,0.00,WHITE_WON,45
Steady-Spider-Weakness,Noble-Piranha-Frontline,0.50,0.50,DRAW,104
Noble-Piranha-Frontline,Rapid-Bear,1.00,0.00,WHITE_WON,87
Rapid-Bear,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,46
Noble-Piranha-Frontline,Rapid-Bear,1.00,0.00,WHITE_WON,81
Rapid-Bear,Noble-Piranha-Frontline,0.50,0.50,DRAW,58
Noble-Piranha-Frontline,Rapid-Bear,1.00,0.00,WHITE_WON,155
Rapid-Bear,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,97
Noble-Piranha-Frontline,Rapid-Bear,0.00,1.00,BLACK_WON,158
Rapid-Bear,Noble-Piranha-Frontline,0.50,0.50,DRAW,86
Noble-Piranha-Frontline,Rapid-Bear,1.00,0.00,WHITE_WON,55
Rapid-Bear,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,52
Noble-Piranha-Frontline,Rapid-Coyote-Retreat,0.00,1.00,BLACK_WON,60
Rapid-Coyote-Retreat,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,68
Noble-Piranha-Frontline,Rapid-Coyote-Retreat,0.00,1.00,BLACK_WON,80
Rapid-Coyote-Retreat,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,82
Noble-Piranha-Frontline,Rapid-Coyote-Retreat,1.00,0.00,WHITE_WON,81
Rapid-Coyote-Retreat,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,115
Noble-Piranha-Frontline,Rapid-Coyote-Retreat,1.00,0.00,WHITE_WON,131
Rapid-Coyote-Retreat,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,23
Noble-Piranha-Frontline,Rapid-Coyote-Retreat,1.00,0.00,WHITE_WON,97
Rapid-Coyote-Retreat,Noble-Piranha-Frontline,0.50,0.50,DRAW,63
Noble-Piranha-Frontline,Tireless-Nighthawk,0.50,0.50,DRAW,135
Tireless-Nighthawk,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,93
Noble-Piranha-Frontline,Tireless-Nighthawk,0.00,1.00,BLACK_WON,20
Tireless-Nighthawk,Noble-Piranha-Frontline,0.50,0.50,DRAW,90
Noble-Piranha-Frontline,Tireless-Nighthawk,1.00,0.00,WHITE_WON,49
Tireless-Nighthawk,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,60
Noble-Piranha-Frontline,Tireless-Nighthawk,0.00,1.00,BLACK_WON,148
Tireless-Nighthawk,Noble-Piranha-Frontline,0.50,0.50,DRAW,161
Noble-Piranha-Frontline,Tireless-Nighthawk,0.00,1.00,BLACK_WON,68
Tireless-Nighthawk,Noble-Piranha-Frontline,0.50,0.50,DRAW,73
Noble-Piranha-Frontline,Astute-Hedgehog,0.00,1.00,BLACK_WON,116
Astute-Hedgehog,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,140
Noble-Piranha-Frontline,Astute-Hedgehog,0.00,1.00,BLACK_WON,112
Astute-Hedgehog,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,33
Noble-Piranha-Frontline,Astute-Hedgehog,1.00,0.00,WHITE_WON,123
Astute-Hedgehog,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,95
Noble-Piranha-Frontline,Astute-Hedgehog,0.00,1.00,BLACK_WON,118
Astute-Hedgehog,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,36
Noble-Piranha-Frontline,Astute-Hedgehog,0.00,1.00,BLACK_WON,48
Astute-Hedgehog,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,142
Noble-Piranha-Frontline,Ingenious-Deer-Tempo,0.00,1.00,BLACK_WON,62
Ingenious-Deer-Tempo,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,81
Noble-Piranha-Frontline,Ingenious-Deer-Tempo,0.00,1.00,BLACK_WON,162
Ingenious-Deer-Tempo,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,65
Noble-Piranha-Frontline,Ingenious-Deer-Tempo,1.00,0.00,WHITE_WON,59
Ingenious-Deer-Tempo,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,89
Noble-Piranha-Frontline,Ingenious-Deer-Tempo,0.00,1.00,BLACK_WON,44
Ingenious-Deer-Tempo,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,46
Noble-Piranha-Frontline,Ingenious-Deer-Tempo,0.00,1.00,BLACK_WON,126
Ingenious-Deer-Tempo,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,69
Noble-Piranha-Frontline,Blazing-Tiger,1.00,0.00,WHITE_WON,57
Blazing-Tiger,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,112
Noble-Piranha-Frontline,Blazing-Tiger,0.00,1.00,BLACK_WON,90
Blazing-Tiger,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,89
Noble-Piranha-Frontline,Blazing-Tiger,1.00,0.00,WHITE_WON,37
Blazing-Tiger,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,150
Noble-Piranha-Frontline,Blazing-Tiger,0.00,1.00,BLACK_WON,52
Blazing-Tiger,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,130
Noble-Piranha-Frontline,Blazing-Tiger,0.00,1.00,BLACK_WON,114
Blazing-Tiger,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,82
Noble-Piranha-Frontline,Majestic-Zebra,1.00,0.00,WHITE_WON,45
Majestic-Zebra,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,59
Noble-Piranha-Frontline,Majestic-Zebra,0.50,0.50,DRAW,185
Majestic-Zebra,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,56
Noble-Piranha-Frontline,Majestic-Zebra,1.00,0.00,WHITE_WON,139
Majestic-Zebra,Noble-Piranha-Frontline,0.50,0.50,DRAW,173
Noble-Piranha-Frontline,Majestic-Zebra,1.00,0.00,WHITE_WON,27
Majestic-Zebra,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,71
Noble-Piranha-Frontline,Majestic-Zebra,0.00,1.00,BLACK_WON,104
Majestic-Zebra,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,52
Noble-Piranha-Frontline,Inventive-Kraken,1.00,0.00,WHITE_WON,55
Inventive-Kraken,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,63
Noble-Piranha-Frontline,Inventive-Kraken,0.50,0.50,DRAW,19
Inventive-Kraken,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,132
Noble-Piranha-Frontline,Inventive-Kraken,0.50,0.50,DRAW,186
Inventive-Kraken,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,120
Noble-Piranha-Frontline,Inventive-Kraken,0.00,1.00,BLACK_WON,148
Inventive-Kraken,Noble-Piranha-Frontline,0.50,0.50,DRAW,145
Noble-Piranha-Frontline,Inventive-Kraken,1.00,0.00,WHITE_WON,67
Inventive-Kraken,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,112
Noble-Piranha-Frontline,Lively-Yak-Tempo,1.00,0.00,WHITE_WON,87
Lively-Yak-Tempo,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,86
Noble-Piranha-Frontline,Lively-Yak-Tempo,0.00,1.00,BLACK_WON,104
Lively-Yak-Tempo,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,61
Noble-Piranha-Frontline,Lively-Yak-Tempo,0.00,1.00,BLACK_WON,80
Lively-Yak-Tempo,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,80
Noble-Piranha-Frontline,Lively-Yak-Tempo,0.00,1.00,BLACK_WON,116
Lively-Yak-Tempo,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,44
Noble-Piranha-Frontline,Lively-Yak-Tempo,1.00,0.00,WHITE_WON,33
Lively-Yak-Tempo,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,51
Noble-Piranha-Frontline,Focused-Bison-Jail,0.50,0.50,DRAW,162
Focused-Bison-Jail,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,46
Noble-Piranha-Frontline,Focused-Bison-Jail,0.00,1.00,BLACK_WON,58
Focused-Bison-Jail,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,77
Noble-Piranha-Frontline,Focused-Bison-Jail,0.50,0.50,DRAW,65
Focused-Bison-Jail,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,43
Noble-Piranha-Frontline,Focused-Bison-Jail,1.00,0.00,WHITE_WON,49
Focused-Bison-Jail,Noble-Piranha-Frontline,0.50,0.50,DRAW,155
Noble-Piranha-Frontline,Focused-Bison-Jail,0.50,0.50,DRAW,139
Focused-Bison-Jail,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,67
Noble-Piranha-Frontline,Inventive-Boar,0.00,1.00,BLACK_WON,60
Inventive-Boar,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,85
Noble-Piranha-Frontline,Inventive-Boar,0.50,0.50,DRAW,107
Inventive-Boar,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,151
Noble-Piranha-Frontline,Inventive-Boar,1.00,0.00,WHITE_WON,77
Inventive-Boar,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,82
Noble-Piranha-Frontline,Inventive-Boar,0.00,1.00,BLACK_WON,52
Inventive-Boar,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,43
Noble-Piranha-Frontline,Inventive-Boar,0.00,1.00,BLACK_WON,104
Inventive-Boar,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,65
Noble-Piranha-Frontline,Valiant-Shark-MatingNet,1.00,0.00,WHITE_WON,85
Valiant-Shark-MatingNet,Noble-Piranha-Frontline,0.50,0.50,DRAW,151
Noble-Piranha-Frontline,Valiant-Shark-MatingNet,0.00,1.00,BLACK_WON,58
Valiant-Shark-MatingNet,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,60
Noble-Piranha-Frontline,Valiant-Shark-MatingNet,1.00,0.00,WHITE_WON,131
Valiant-Shark-MatingNet,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,150
Noble-Piranha-Frontline,Valiant-Shark-MatingNet,0.50,0.50,DRAW,75
Valiant-Shark-MatingNet,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,89
Noble-Piranha-Frontline,Valiant-Shark-MatingNet,1.00,0.00,WHITE_WON,117
Valiant-Shark-MatingNet,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,96
Noble-Piranha-Frontline,Glorious-Phoenix,1.00,0.00,WHITE_WON,53
Glorious-Phoenix,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,107
Noble-Piranha-Frontline,Glorious-Phoenix,0.00,1.00,BLACK_WON,124
Glorious-Phoenix,Noble-Piranha-Frontline,0.50,0.50,DRAW,38
Noble-Piranha-Frontline,Glorious-Phoenix,1.00,0.00,WHITE_WON,81
Glorious-Phoenix,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,70
Noble-Piranha-Frontline,Glorious-Phoenix,1.00,0.00,WHITE_WON,147
Glorious-Phoenix,Noble-Piranha-Frontline,0.00,1.00,BLACK_WON,154
Noble-Piranha-Frontline,Glorious-Phoenix,1.00,0.00,WHITE_WON,87
Glorious-Phoenix,Noble-Piranha-Frontline,1.00,0.00,WHITE_WON,121
Nimble-Panther-Battery,Steady-Spider-Weakness,0.50,0.50,DRAW,216
Steady-Spider-Weakness,Nimble-Panther-Battery,0.50,0.50,DRAW,286
Nimble-Panther-Battery,Steady-Spider-Weakness,0.50,0.50,DRAW,226
Steady-Spider-Weakness,Nimble-Panther-Battery,0.00,1.00,BLACK_WON,70
Nimble-Panther-Battery,Steady-Spider-Weakness,1.00,0.00,WHITE_WON,103
